gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
1146295536	5c1fdaf6-4a18-4c5d-a84b-a4ba41f077c9	http://arctos.database.museum/guid/UAM:Herb:20902?seid=180060	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium sibiricum		SPECIES	Polypodium sibiricum Siplivinsky	US	Neacola Mountains, Telaquana Lake	d9699a79-4736-45c2-925c-f4033ac67d52	60.98	-153.9	3615.0						1998-07-27T02:00Z	27	7	1998	5274947	5274947	PRESERVED_SPECIMEN	UAM	Plant specimens (ALA)	20902		Erin Sigel	CC_BY_4_0		Collector(s): Phil Caswell			2017-11-06T09:00Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID
1146235902	5c1fdaf6-4a18-4c5d-a84b-a4ba41f077c9	http://arctos.database.museum/guid/UAM:Herb:13563?seid=177341	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium sibiricum		SPECIES	Polypodium sibiricum Siplivinsky	US	Tanana Lowlands, Blair Lakes hills, McDonald Creek bluff	d9699a79-4736-45c2-925c-f4033ac67d52	64.39	-147.21	3615.0						1995-07-07T02:00Z	7	7	1995	5274947	5274947	PRESERVED_SPECIMEN	UAM	Plant specimens (ALA)	13563		Erin Sigel	CC_BY_4_0		Collector(s): Martha K. Raynolds			2017-11-06T08:59Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID
1146217519	5c1fdaf6-4a18-4c5d-a84b-a4ba41f077c9	http://arctos.database.museum/guid/UAM:Herb:113845?seid=1215841	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium sibiricum		SPECIES	Polypodium sibiricum Siplivinsky		No specific locality recorded.	d9699a79-4736-45c2-925c-f4033ac67d52													5274947	5274947	PRESERVED_SPECIMEN	UAM	Plant specimens (ALA)	113845		unknown	CC_BY_4_0		Collector(s): unknown			2017-11-06T08:59Z	STILLIMAGE	RECORDED_DATE_INVALID
1146217516	5c1fdaf6-4a18-4c5d-a84b-a4ba41f077c9	http://arctos.database.museum/guid/UAM:Herb:113844?seid=1189353	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium sibiricum		SPECIES	Polypodium sibiricum Siplivinsky		No specific locality recorded.	d9699a79-4736-45c2-925c-f4033ac67d52													5274947	5274947	PRESERVED_SPECIMEN	UAM	Plant specimens (ALA)	113844		unknown	CC_BY_4_0		Collector(s): unknown			2017-11-06T08:59Z	STILLIMAGE	RECORDED_DATE_INVALID
1146217513	5c1fdaf6-4a18-4c5d-a84b-a4ba41f077c9	http://arctos.database.museum/guid/UAM:Herb:113847?seid=1518812	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium sibiricum		SPECIES	Polypodium sibiricum Siplivinsky		No specific locality recorded.	d9699a79-4736-45c2-925c-f4033ac67d52													5274947	5274947	PRESERVED_SPECIMEN	UAM	Plant specimens (ALA)	113847		unknown	CC_BY_4_0		Collector(s): unknown			2017-11-06T08:59Z	STILLIMAGE	RECORDED_DATE_INVALID
1146217494	5c1fdaf6-4a18-4c5d-a84b-a4ba41f077c9	http://arctos.database.museum/guid/UAM:Herb:113846?seid=1404203	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium sibiricum		SPECIES	Polypodium sibiricum Siplivinsky		No specific locality recorded.	d9699a79-4736-45c2-925c-f4033ac67d52													5274947	5274947	PRESERVED_SPECIMEN	UAM	Plant specimens (ALA)	113846		unknown	CC_BY_4_0		Collector(s): unknown			2017-11-06T08:59Z	STILLIMAGE	RECORDED_DATE_INVALID
1146217489	5c1fdaf6-4a18-4c5d-a84b-a4ba41f077c9	http://arctos.database.museum/guid/UAM:Herb:113851?seid=1289591	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium sibiricum		SPECIES	Polypodium sibiricum Siplivinsky		No specific locality recorded.	d9699a79-4736-45c2-925c-f4033ac67d52													5274947	5274947	PRESERVED_SPECIMEN	UAM	Plant specimens (ALA)	113851		unknown	CC_BY_4_0		Collector(s): unknown			2017-11-06T08:59Z	STILLIMAGE	RECORDED_DATE_INVALID
1141786127	15f819bd-6612-4447-854b-14d12ee1022d	http://data.biodiversitydata.nl/naturalis/specimen/L.3591503	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium sibiricum		SPECIES	Polypodium sibiricum Siplivinsky	FI	Fennoscandia orientalis, Tavastia australis, par. TyrvÃ¤ntÃ¶, KankaanpÃ¤Ã¤, ad rupem.	396d5f30-dea9-11db-8ab4-b8a03c50a862									1954-08-24T01:00Z	24	8	1954	5274947	5274947	UNKNOWN	Naturalis	Botany	L.3591503			CC0_1_0		Pankakoski  KH			2017-07-26T10:18Z		BASIS_OF_RECORD_INVALID
931091274	68829f71-56b1-4015-a363-ef8f0e1d6e4f	59437	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium sibiricum		SPECIES	Polypodium sibiricum Siplivinsky			296fe5cf-ae43-4212-8f77-293e807d0d5a													5274947	5274947	PRESERVED_SPECIMEN	Biodiversity Institute of Ontario	OAC	76067			CC0_1_0	University of Guelph	Barbara Britton			2017-02-19T14:41Z	STILLIMAGE	
931033172	68829f71-56b1-4015-a363-ef8f0e1d6e4f	1614	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium sibiricum		SPECIES	Polypodium sibiricum Siplivinsky			296fe5cf-ae43-4212-8f77-293e807d0d5a													5274947	5274947	PRESERVED_SPECIMEN	Biodiversity Institute of Ontario	OAC	2078			CC0_1_0	University of Guelph	H.T. Fredeen			2017-02-19T14:41Z	STILLIMAGE	
