gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
1677311474	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/8437117	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium glycyrrhiza		SPECIES	Polypodium glycyrrhiza D. C. Eat.	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	47.592597	-122.186079	122.0						2017-10-14T11:33Z	14	10	2017	7969833	7969833	HUMAN_OBSERVATION	iNaturalist	Observations	8437117			CC_BY_NC_4_0	Mike	Mike			2017-11-02T02:34Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1677311291	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/8437133	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium glycyrrhiza		SPECIES	Polypodium glycyrrhiza D. C. Eat.	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	47.592597	-122.186079	122.0						2017-10-14T11:43Z	14	10	2017	7969833	7969833	HUMAN_OBSERVATION	iNaturalist	Observations	8437133			CC_BY_NC_4_0	Mike	Mike			2017-11-02T02:34Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1677292509	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/8379285	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium glycyrrhiza		SPECIES	Polypodium glycyrrhiza D. C. Eat.	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	48.023708	-122.678509	31.0						2017-10-12T18:31Z	12	10	2017	7969833	7969833	HUMAN_OBSERVATION	iNaturalist	Observations	8379285			CC_BY_NC_4_0	Kurt Steinbach	Kurt Steinbach			2017-11-02T02:34Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1677289165	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/8365331	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium glycyrrhiza		SPECIES	Polypodium glycyrrhiza D. C. Eat.	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	47.469345	-122.480796	5.0						2017-10-11T17:50Z	11	10	2017	7969833	7969833	HUMAN_OBSERVATION	iNaturalist	Observations	8365331			CC_BY_NC_4_0	mmetler	mmetler			2017-11-06T21:38Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1677286184	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/8355857	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium glycyrrhiza		SPECIES	Polypodium glycyrrhiza D. C. Eat.	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	57.034274	-135.313282							2017-10-10T02:00Z	10	10	2017	7969833	7969833	HUMAN_OBSERVATION	iNaturalist	Observations	8355857			CC_BY_NC_4_0	rolandwirth	rolandwirth			2017-11-02T02:33Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1676218962	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?SBBG133756&related=yes	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium glycyrrhiza		SPECIES	Polypodium glycyrrhiza D. C. Eat.	US	Mosquito Rd N of Placerville, at S side of the crossing of the S Fork American River	fb702600-a84e-11de-978d-b8a03c50a862	38.7758	-120.7483	400.0						2012-04-27T02:00Z	27	4	2012	7969833	7969833	PRESERVED_SPECIMEN	SBBG	VascularPlants	SBBG133756	18867		CC_BY_NC_4_0		G. K. Helmkamp, E. A. Helmkamp			2017-10-29T02:10Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID
1676207030	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	c041c652-a458-40ba-a9e6-d53e2f7d52d2	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium glycyrrhiza		SPECIES	Polypodium glycyrrhiza D. C. Eat.	US	UCSC, -	fb702600-a84e-11de-978d-b8a03c50a862	37.00043	-122.06411	2724.0										7969833	7969833	PRESERVED_SPECIMEN	UCSC	VascularPlants	UCSC2935	2		CC_BY_NC_4_0		Cheryl Hendricks			2017-10-29T02:03Z		RECORDED_DATE_INVALID
1676183443	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	01e6ab4f-ad2e-457a-829f-0d9ebdb8e61f	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium glycyrrhiza		SPECIES	Polypodium glycyrrhiza D. C. Eat.	US	50 yrds. behind applied sciences UCSC	fb702600-a84e-11de-978d-b8a03c50a862	37.0014	-122.063003	111.0										7969833	7969833	PRESERVED_SPECIMEN	UCSC	VascularPlants	UCSC2938	1		CC_BY_NC_4_0		Douglas J. Hirzel			2017-10-29T01:54Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
1671721151	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/8276940	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium glycyrrhiza		SPECIES	Polypodium glycyrrhiza D. C. Eat.	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	45.350707	-122.60896	20.0						2017-10-05T19:45Z	5	10	2017	7969833	7969833	HUMAN_OBSERVATION	iNaturalist	Observations	8276940			CC_BY_NC_4_0	Jeffrey Lee	Jeffrey Lee			2017-10-13T10:32Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1668894757	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/8247201	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium glycyrrhiza		SPECIES	Polypodium glycyrrhiza D. C. Eat.	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	47.6921	-121.848335	31.0						2017-10-03T16:02Z	3	10	2017	7969833	7969833	HUMAN_OBSERVATION	iNaturalist	Observations	8247201			CC_BY_NC_4_0	kathawk	kathawk			2017-10-08T17:29Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1668878931	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/8188754	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium glycyrrhiza		SPECIES	Polypodium glycyrrhiza D. C. Eat.	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	45.386391	-122.722778							2017-09-29T20:40Z	29	9	2017	7969833	7969833	HUMAN_OBSERVATION	iNaturalist	Observations	8188754			CC_BY_NC_4_0	Erika	Erika			2017-10-13T10:32Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1668859056	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/8095998	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium glycyrrhiza		SPECIES	Polypodium glycyrrhiza D. C. Eat.	CA		28eb1a3f-1c15-4a95-931a-4af90ecb574d	53.268055	-131.986938							2017-09-25T15:25Z	25	9	2017	7969833	7969833	HUMAN_OBSERVATION	iNaturalist	Observations	8095998			CC_BY_NC_4_0	fel_fish	fel_fish			2017-10-08T17:28Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
