"gbifid"	"datasetkey"	"occurrenceid"	"kingdom"	"phylum"	"class"	"order"	"family"	"genus"	"species"	"infraspecificepithet"	"taxonrank"	"scientificname"	"countrycode"	"locality"	"publishingorgkey"	"decimallatitude"	"decimallongitude"	"coordinateuncertaintyinmeters"	"coordinateprecision"	"elevation"	"elevationaccuracy"	"depth"	"depthaccuracy"	"eventdate"	"day"	"month"	"year"	"taxonkey"	"specieskey"	"basisofrecord"	"institutioncode"	"collectioncode"	"catalognumber"	"recordnumber"	"identifiedby"	"license"	"rightsholder"	"recordedby"	"typestatus"	"establishmentmeans"	"lastinterpreted"	"mediatype"	"issue"
1661841377	"4fa894f4-b6c6-4ec0-b816-9bb03b3ca106"	"0c359454-2b6a-4bf0-9264-6cbc8c64282d"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium calirhiza"	NA	"SPECIES"	"Polypodium calirhiza S.A. Whitmore & A. R. Smith"	"US"	"Bootjact trail from Muir Woods Nat\'l Monument to Van Wyck"	"fb702600-a84e-11de-978d-b8a03c50a862"	37.90155	-122.60111	838	NA	NA	NA	NA	NA	1955-10-30 01:00:00	30	10	1955	5274945	5274945	"PRESERVED_SPECIMEN"	"JEPS"	"VascularPlants"	"JEPS79658"	"5021"	NA	"CC_BY_NC_4_0"	NA	"Edward Lee"	NA	NA	2017-10-05 11:54:00	NA	"GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID"
1661830301	"4fa894f4-b6c6-4ec0-b816-9bb03b3ca106"	"04d6519d-81ff-47bf-9a22-f333411a380b"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium calirhiza"	NA	"SPECIES"	"Polypodium calirhiza S.A. Whitmore & A. R. Smith"	"US"	"Aptos"	"fb702600-a84e-11de-978d-b8a03c50a862"	36.979164	-121.88583	NA	NA	NA	NA	NA	NA	1989-04-22 02:00:00	22	4	1989	5274945	5274945	"PRESERVED_SPECIMEN"	"JEPS"	"VascularPlants"	"JEPS89869"	"10225"	NA	"CC_BY_NC_4_0"	NA	"Dean Wm. Taylor"	NA	NA	2017-10-05 11:53:00	NA	"GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID"
1661829421	"4fa894f4-b6c6-4ec0-b816-9bb03b3ca106"	"043fd851-0da0-40b1-af46-bee07f34f9ea"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium calirhiza"	NA	"SPECIES"	"Polypodium calirhiza S.A. Whitmore & A. R. Smith"	"US"	"4 mi n Happy Camp (Indian Creek); Klamath Nat\'l Forest"	"fb702600-a84e-11de-978d-b8a03c50a862"	41.84686	-123.38657	2489	NA	NA	NA	NA	NA	1934-08-13 01:00:00	13	8	1934	5274945	5274945	"PRESERVED_SPECIMEN"	"UC"	"VascularPlants"	"UC637168"	"1056"	NA	"CC_BY_NC_4_0"	NA	"Edward Lee"	NA	NA	2017-10-05 11:53:00	NA	"GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID"
1661823261	"4fa894f4-b6c6-4ec0-b816-9bb03b3ca106"	"0014153f-dde4-4924-9b92-d3c99f2de8f7"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium calirhiza"	NA	"SPECIES"	"Polypodium calirhiza S.A. Whitmore & A. R. Smith"	"US"	"NE of Red Bluff (Paynes Creek, near the end of the gravel road running W from parking lot, BLM parcel on Hwy 36); Cascade Range Foothills, Hog Lake Plateau"	"fb702600-a84e-11de-978d-b8a03c50a862"	40.2811	-122.1871	825	NA	NA	NA	NA	NA	1996-03-25 01:00:00	25	3	1996	5274945	5274945	"PRESERVED_SPECIMEN"	"JEPS"	"VascularPlants"	"JEPS97373"	"7273"	NA	"CC_BY_NC_4_0"	NA	"Vernon H. Oswald, Lowell Ahart, and Joe Molter"	NA	NA	2017-10-05 11:53:00	NA	"GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID"
1657193196	"fb8ae15d-e30c-44b4-8f61-0bb0c1d90ff9"	NA	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium calirhiza"	NA	"SPECIES"	"Polypodium calirhiza S.A. Whitmore & A. R. Smith"	"US"	"Oregon, Curry Co.: Along U.S. Hwy. 101 ca 8,4 miles N of Brookings, just S of Horse Prairie Creek; N42,1827° W124,36029° WGS84"	"43587ad0-bafb-11d9-8e53-b8a03c50a862"	42.18472	-124.36028	NA	NA	104	NA	NA	NA	2009-04-04 02:00:00	4	4	2009	5274945	5274945	"PRESERVED_SPECIMEN"	"GZU"	"Herbarium GZU"	"000279446"	NA	"S. Meyers s.d."	"CC_BY_4_0"	NA	"Halse,Richard R."	NA	NA	2017-09-29 12:57:00	NA	NA
1657123663	"4fa894f4-b6c6-4ec0-b816-9bb03b3ca106"	"b19b9a34-42cc-424e-ad22-447fcaa29f8e"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium calirhiza"	NA	"SPECIES"	"Polypodium calirhiza S.A. Whitmore & A. R. Smith"	"US"	"Long Grade Canyon off West Potero Road. UTM Zone 11, 316498mE, 3781626mN. (WGS84/NAD83)."	"fb702600-a84e-11de-978d-b8a03c50a862"	34.1595	-118.9906	NA	NA	NA	NA	NA	NA	1947-04-05 01:00:00	5	4	1947	5274945	5274945	"PRESERVED_SPECIMEN"	"SEINET"	"VascularPlants"	"SEINET7063543"	"s.n."	NA	"CC_BY_NC_4_0"	NA	"A. G. Vestal"	NA	NA	2017-10-29 02:02:00	NA	"GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID"
1657048155	"4fa894f4-b6c6-4ec0-b816-9bb03b3ca106"	"202738af-44fe-42c8-96e4-8eda0680d274"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium calirhiza"	NA	"SPECIES"	"Polypodium calirhiza S.A. Whitmore & A. R. Smith"	"US"	"Pastoria Creek (Bear Trap) Canyon, below Bench Mark (3364 ft.) Tejon K, c. 6 miles NE of Lebec."	"fb702600-a84e-11de-978d-b8a03c50a862"	34.89528	-118.78833	1000	NA	NA	NA	NA	NA	2007-05-24 02:00:00	24	5	2007	5274945	5274945	"PRESERVED_SPECIMEN"	"RSA"	"VascularPlants"	"RSA826718"	"33905"	NA	"CC_BY_NC_4_0"	NA	"A. C. Sanders, Mitch Provance"	NA	NA	2017-10-29 01:56:00	NA	"GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID"
1657047938	"4fa894f4-b6c6-4ec0-b816-9bb03b3ca106"	"1922d2d3-e84c-4cf8-8195-9abd54f30bb1"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium calirhiza"	NA	"SPECIES"	"Polypodium calirhiza S.A. Whitmore & A. R. Smith"	"US"	"Iowa Hill Road, 1.8 miles west of the bridge over North Fork American River, 0.6 mi. (airline) east of I-80 at Colfax"	"fb702600-a84e-11de-978d-b8a03c50a862"	39.09556	-120.93917	NA	NA	NA	NA	NA	NA	2013-04-18 02:00:00	18	4	2013	5274945	5274945	"PRESERVED_SPECIMEN"	"RSA"	"VascularPlants"	"RSA826301"	"20372"	NA	"CC_BY_NC_4_0"	NA	"George K. Helmkamp, Mary Alice Barnes"	NA	NA	2017-10-29 01:55:00	NA	"GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID"
1657043742	"4fa894f4-b6c6-4ec0-b816-9bb03b3ca106"	"e3e63f3d-7d3c-453a-aeb1-20afc142bfe6"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium calirhiza"	NA	"SPECIES"	"Polypodium calirhiza S.A. Whitmore & A. R. Smith"	"US"	"Yankee Jim Road, 2.4 miles east of its junction with Canyon Way, 2.5 mi. ENE (78&deg;) of Weimar"	"fb702600-a84e-11de-978d-b8a03c50a862"	39.04472	-120.92778	100	NA	NA	NA	NA	NA	2013-04-18 02:00:00	18	4	2013	5274945	5274945	"PRESERVED_SPECIMEN"	"RSA"	"VascularPlants"	"RSA820774"	"20367"	NA	"CC_BY_NC_4_0"	NA	"George K. Helmkamp, Mary Alice Barnes"	NA	NA	2017-10-29 02:04:00	NA	"GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID"
1657010934	"4fa894f4-b6c6-4ec0-b816-9bb03b3ca106"	"urn:catalog:CAS:BOT-BC:76894"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium calirhiza"	NA	"SPECIES"	"Polypodium calirhiza S.A. Whitmore & A. R. Smith"	"US"	"Los Gatos"	"fb702600-a84e-11de-978d-b8a03c50a862"	37.2268	-121.9772	2000	NA	NA	NA	NA	NA	1898-05-21 01:00:00	21	5	1898	5274945	5274945	"PRESERVED_SPECIMEN"	"CAS-BOT-BC"	"VascularPlants"	"CAS-BOT-BC76894"	"s.n."	NA	"CC_BY_NC_4_0"	NA	"Miss E. Cannon"	NA	NA	2017-10-29 02:19:00	NA	"GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID"
1657010916	"4fa894f4-b6c6-4ec0-b816-9bb03b3ca106"	"urn:catalog:CAS:BOT-BC:76895"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium calirhiza"	NA	"SPECIES"	"Polypodium calirhiza S.A. Whitmore & A. R. Smith"	"US"	"Los Gatos Creek"	"fb702600-a84e-11de-978d-b8a03c50a862"	37.1671	-121.9799	13000	NA	NA	NA	NA	NA	1898-05-21 01:00:00	21	5	1898	5274945	5274945	"PRESERVED_SPECIMEN"	"CAS-BOT-BC"	"VascularPlants"	"CAS-BOT-BC76895"	"s.n."	NA	"CC_BY_NC_4_0"	NA	"Miss E. Cannon"	NA	NA	2017-10-29 02:19:00	NA	"GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID"
1657010914	"4fa894f4-b6c6-4ec0-b816-9bb03b3ca106"	"urn:catalog:CAS:BOT-BC:76896"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium calirhiza"	NA	"SPECIES"	"Polypodium calirhiza S.A. Whitmore & A. R. Smith"	"US"	"Santa Cruz Mts."	"fb702600-a84e-11de-978d-b8a03c50a862"	37.08969	-121.9194	33520	NA	NA	NA	NA	NA	NA	NA	NA	NA	5274945	5274945	"PRESERVED_SPECIMEN"	"CAS-BOT-BC"	"VascularPlants"	"CAS-BOT-BC76896"	"s.n."	NA	"CC_BY_NC_4_0"	NA	"Miss. M. E. B. Norton"	NA	NA	2017-10-29 02:19:00	NA	"GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID"
1657010874	"4fa894f4-b6c6-4ec0-b816-9bb03b3ca106"	"urn:catalog:CAS:BOT-BC:76858"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium calirhiza"	NA	"SPECIES"	"Polypodium calirhiza S.A. Whitmore & A. R. Smith"	"US"	"San Francisco"	"fb702600-a84e-11de-978d-b8a03c50a862"	37.7514	-122.4413	8000	NA	NA	NA	NA	NA	1902-03-05 01:00:00	5	3	1902	5274945	5274945	"PRESERVED_SPECIMEN"	"CAS-BOT-BC"	"VascularPlants"	"CAS-BOT-BC76858"	"s.n."	NA	"CC_BY_NC_4_0"	NA	"G. W. Dunn"	NA	NA	2017-10-29 02:19:00	NA	"GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID"
1657010859	"4fa894f4-b6c6-4ec0-b816-9bb03b3ca106"	"urn:catalog:CAS:BOT-BC:76854"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium calirhiza"	NA	"SPECIES"	"Polypodium calirhiza S.A. Whitmore & A. R. Smith"	"US"	"Tiburon - John Thomas Howell Botanical Garden"	"fb702600-a84e-11de-978d-b8a03c50a862"	37.8789	-122.4563	100	NA	NA	NA	NA	NA	1966-04-06 01:00:00	6	4	1966	5274945	5274945	"PRESERVED_SPECIMEN"	"CAS-BOT-BC"	"VascularPlants"	"CAS-BOT-BC76854"	"41459"	NA	"CC_BY_NC_4_0"	NA	"John Thomas Howell"	NA	NA	2017-10-29 02:19:00	NA	"GEODETIC_DATUM_ASSUMED_WGS84"
1657010858	"4fa894f4-b6c6-4ec0-b816-9bb03b3ca106"	"urn:catalog:CAS:BOT-BC:76861"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium calirhiza"	NA	"SPECIES"	"Polypodium calirhiza S.A. Whitmore & A. R. Smith"	"US"	"Santa Cruz Mountains, Boulder Creek"	"fb702600-a84e-11de-978d-b8a03c50a862"	37.14609	-122.15647	4789	NA	NA	NA	NA	NA	1898-06-18 01:00:00	18	6	1898	5274945	5274945	"PRESERVED_SPECIMEN"	"CAS-BOT-BC"	"VascularPlants"	"CAS-BOT-BC76861"	"s.n."	NA	"CC_BY_NC_4_0"	NA	"Miss E. Cannon"	NA	NA	2017-10-29 02:19:00	NA	"GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID"
1657010851	"4fa894f4-b6c6-4ec0-b816-9bb03b3ca106"	"urn:catalog:CAS:BOT-BC:76860"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium calirhiza"	NA	"SPECIES"	"Polypodium calirhiza S.A. Whitmore & A. R. Smith"	"US"	"North side of Lone Mt."	"fb702600-a84e-11de-978d-b8a03c50a862"	37.77984	-122.45181	170	NA	NA	NA	NA	NA	1957-05-29 01:00:00	29	5	1957	5274945	5274945	"PRESERVED_SPECIMEN"	"CAS-BOT-BC"	"VascularPlants"	"CAS-BOT-BC76860"	"32527"	NA	"CC_BY_NC_4_0"	NA	"John Thomas Howell"	NA	NA	2017-10-29 02:19:00	NA	"GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID"
1657010836	"4fa894f4-b6c6-4ec0-b816-9bb03b3ca106"	"urn:catalog:CAS:BOT-BC:76862"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium calirhiza"	NA	"SPECIES"	"Polypodium calirhiza S.A. Whitmore & A. R. Smith"	"US"	"Pine Flat Road"	"fb702600-a84e-11de-978d-b8a03c50a862"	38.724746	-122.765055	5000	NA	NA	NA	NA	NA	1963-12-27 01:00:00	27	12	1963	5274945	5274945	"PRESERVED_SPECIMEN"	"CAS-BOT-BC"	"VascularPlants"	"CAS-BOT-BC76862"	"449"	NA	"CC_BY_NC_4_0"	NA	"Walter Knight; Irja Knight"	NA	NA	2017-10-29 02:19:00	NA	"GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID"
1657005776	"4fa894f4-b6c6-4ec0-b816-9bb03b3ca106"	"urn:catalog:CAS:BOT-BC:72056"	"Plantae"	"Tracheophyta"	"Polypodiopsida"	"Polypodiales"	"Polypodiaceae"	"Polypodium"	"Polypodium calirhiza"	NA	"SPECIES"	"Polypodium calirhiza S.A. Whitmore & A. R. Smith"	"US"	"St. Helena Creek near Patten\'s"	"fb702600-a84e-11de-978d-b8a03c50a862"	38.6725	-122.5889	650	NA	NA	NA	NA	NA	1926-03-21 01:00:00	21	3	1926	5274945	5274945	"PRESERVED_SPECIMEN"	"CAS-BOT-BC"	"VascularPlants"	"CAS-BOT-BC72056"	"1729"	NA	"CC_BY_NC_4_0"	NA	"John Thomas Howell"	NA	NA	2017-10-29 02:19:00	NA	NA
