gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
931062680	68829f71-56b1-4015-a363-ef8f0e1d6e4f	30825	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon			296fe5cf-ae43-4212-8f77-293e807d0d5a													5274964	5274964	PRESERVED_SPECIMEN	Biodiversity Institute of Ontario	OAC	39851			CC0_1_0	University of Guelph	D.M. Britton			2017-02-19T14:41Z	STILLIMAGE	
931062658	68829f71-56b1-4015-a363-ef8f0e1d6e4f	30824	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon			296fe5cf-ae43-4212-8f77-293e807d0d5a													5274964	5274964	PRESERVED_SPECIMEN	Biodiversity Institute of Ontario	OAC	39850			CC0_1_0	University of Guelph	D.M. Britton			2017-02-19T14:41Z	STILLIMAGE	
918966954	07fd0d79-4883-435f-bba1-58fef110cd13	165760	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	CA	Yale, Toll Road	b542788f-0dc2-4a2b-b652-fceced449591									2011-06-11T02:00Z	11	6	2011	5274964	5274964	PRESERVED_SPECIMEN	University of British Columbia	UBC	V237967	13	Kathryn Fisher	CC0_1_0	University of British Columbia	Jeannette Whitton; Linda Jennings; Daniel Mosquin; Tanis Gieselman; Amber Saundry; Tony Maniezzo; Kathryn Fisher			2017-08-30T23:26Z		COORDINATE_INVALID;IDENTIFIED_DATE_UNLIKELY
918963241	07fd0d79-4883-435f-bba1-58fef110cd13	159644	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	CA	Nass Lava Fields near Aiyansh	b542788f-0dc2-4a2b-b652-fceced449591	55.083333	-127.5							1973-08-05T01:00Z	5	8	1973	5274964	5274964	PRESERVED_SPECIMEN	University of British Columbia	UBC	V235540	73-121	G. Mendel	CC0_1_0	University of British Columbia	G. Mendel			2017-08-30T23:25Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;COORDINATE_ROUNDED;IDENTIFIED_DATE_UNLIKELY
918961409	07fd0d79-4883-435f-bba1-58fef110cd13	157608	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	CA	Fraser Valley, 7 km due west of Agassiz, 800 m west of Mountain Slough	b542788f-0dc2-4a2b-b652-fceced449591	49.229444	-121.864167							2010-06-26T02:00Z	26	6	2010	5274964	5274964	PRESERVED_SPECIMEN	University of British Columbia	UBC	V234710	7322	Frank Lomer	CC0_1_0	University of British Columbia	Frank Lomer			2017-08-30T23:25Z		GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_UNLIKELY
918955436	07fd0d79-4883-435f-bba1-58fef110cd13	151618	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	CA	Cascade Mountains, Skagit Range, Williamson Lake, southwest side, 150 m above lake	b542788f-0dc2-4a2b-b652-fceced449591	49.149167	-121.598333							2002-08-28T02:00Z	28	8	2002	5274964	5274964	PRESERVED_SPECIMEN	University of British Columbia	UBC	V230836	4517	Frank Lomer	CC0_1_0	University of British Columbia	Frank Lomer			2017-08-30T23:25Z		GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_UNLIKELY
918949786	07fd0d79-4883-435f-bba1-58fef110cd13	145895	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	CA	Vancouver Island, Roger's Ridge	b542788f-0dc2-4a2b-b652-fceced449591	49.75	-124.466667							1969-08-10T01:00Z	10	8	1969	5274964	5274964	PRESERVED_SPECIMEN	University of British Columbia	UBC	V226932	s.n.	Satoru Kojima	CC0_1_0	University of British Columbia	Satoru Kojima			2017-08-30T23:25Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;COORDINATE_ROUNDED;IDENTIFIED_DATE_UNLIKELY
918944380	07fd0d79-4883-435f-bba1-58fef110cd13	140460	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	CA	Wells Gray Park, Murtle Lake Lagoon.	b542788f-0dc2-4a2b-b652-fceced449591	52.116667	-119.8							1978-07-17T01:00Z	17	7	1978	5274964	5274964	PRESERVED_SPECIMEN	University of British Columbia	UBC	V170418	81-189	Trevor Goward	CC0_1_0	University of British Columbia	Trevor Goward			2017-08-30T23:25Z		GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_UNLIKELY
918943194	07fd0d79-4883-435f-bba1-58fef110cd13	139225	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	CA	Confluence of Pend d'Oreille and Columbia rivers, about 13 km due southeast of Trail.	b542788f-0dc2-4a2b-b652-fceced449591	49.004167	-117.616667							1996-09-20T02:00Z	20	9	1996	5274964	5274964	PRESERVED_SPECIMEN	University of British Columbia	UBC	V224951	96-156		CC0_1_0	University of British Columbia	Frank Lomer			2017-08-30T23:25Z		GEODETIC_DATUM_ASSUMED_WGS84
918940692	07fd0d79-4883-435f-bba1-58fef110cd13	136705	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	CA	Sorrento	b542788f-0dc2-4a2b-b652-fceced449591	50.75	-119.5							1971-05-23T01:00Z	23	5	1971	5274964	5274964	PRESERVED_SPECIMEN	University of British Columbia	UBC	V223526	7777	Thomas M.C. Taylor 1971	CC0_1_0	University of British Columbia	Thomas M.C. Taylor			2017-08-30T23:25Z		GEODETIC_DATUM_ASSUMED_WGS84
918940691	07fd0d79-4883-435f-bba1-58fef110cd13	136704	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	CA	Cambie	b542788f-0dc2-4a2b-b652-fceced449591	50.9	-118.866667							1962-06-19T01:00Z	19	6	1962	5274964	5274964	PRESERVED_SPECIMEN	University of British Columbia	UBC	V223525	442	Thomas M.C. Taylor 1963	CC0_1_0	University of British Columbia	Thomas M.C. Taylor; Adam F. Szczawinski			2017-08-30T23:25Z		GEODETIC_DATUM_ASSUMED_WGS84
918940682	07fd0d79-4883-435f-bba1-58fef110cd13	136703	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	CA	Marblehead	b542788f-0dc2-4a2b-b652-fceced449591	50.25	-116.966667							1962-06-22T01:00Z	22	6	1962	5274964	5274964	PRESERVED_SPECIMEN	University of British Columbia	UBC	V223524	610	Thomas M.C. Taylor 1963	CC0_1_0	University of British Columbia	Thomas M.C. Taylor; Adam F. Szczawinski			2017-08-30T23:25Z		GEODETIC_DATUM_ASSUMED_WGS84
918939280	07fd0d79-4883-435f-bba1-58fef110cd13	135289	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	CA	Bear Mountain, Dawson Creek	b542788f-0dc2-4a2b-b652-fceced449591	55.7	-120.416667							2006-06-27T02:00Z	27	6	2006	5274964	5274964	PRESERVED_SPECIMEN	University of British Columbia	UBC	V222937	74	Terry Taylor 2006	CC0_1_0	University of British Columbia	Terry Taylor			2017-08-30T23:25Z		GEODETIC_DATUM_ASSUMED_WGS84
918922135	07fd0d79-4883-435f-bba1-58fef110cd13	117951	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	CA	murtle lake lagoon, Wells Gray Park	b542788f-0dc2-4a2b-b652-fceced449591	52.116667	-119.8							1978-07-17T01:00Z	17	7	1978	5274964	5274964	PRESERVED_SPECIMEN	University of British Columbia	UBC	V170418	81-189	Trevor Goward	CC0_1_0	University of British Columbia	Trevor Goward			2017-08-30T23:25Z		GEODETIC_DATUM_ASSUMED_WGS84
918922067	07fd0d79-4883-435f-bba1-58fef110cd13	117870	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	CA	10 km north of Clearwater Village	b542788f-0dc2-4a2b-b652-fceced449591	51.716667	-120.033333							1980-08-21T02:00Z	21	8	1980	5274964	5274964	PRESERVED_SPECIMEN	University of British Columbia	UBC	V170951	81-730	Trevor Goward	CC0_1_0	University of British Columbia	Trevor Goward; bob; hettie miller			2017-08-30T23:25Z		GEODETIC_DATUM_ASSUMED_WGS84
918911955	07fd0d79-4883-435f-bba1-58fef110cd13	107607	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	US	committee tank, munds Mt., coconino national forest	b542788f-0dc2-4a2b-b652-fceced449591									1978-06-24T01:00Z	24	6	1978	5274964	5274964	PRESERVED_SPECIMEN	University of British Columbia	UBC	V180371	0047	M.D.windham	CC0_1_0	University of British Columbia	M.D. Windham			2017-08-30T23:25Z		
918911928	07fd0d79-4883-435f-bba1-58fef110cd13	107609	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	US	committee tank, munds Mt., coconino national forest	b542788f-0dc2-4a2b-b652-fceced449591									1981-10-17T01:00Z	17	10	1981	5274964	5274964	PRESERVED_SPECIMEN	University of British Columbia	UBC	V180370	0323c	M.D.windham	CC0_1_0	University of British Columbia	M.D. Windham			2017-08-30T23:25Z		
918890583	07fd0d79-4883-435f-bba1-58fef110cd13	86017	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	CA	14 miles south of Clearwater, on North Thompson River, on old highway	b542788f-0dc2-4a2b-b652-fceced449591									1963-10-13T01:00Z	13	10	1963	5274964	5274964	PRESERVED_SPECIMEN	University of British Columbia	UBC	V167589	112	F.A. Lang 1965	CC0_1_0	University of British Columbia	F.A. Lang			2017-08-30T23:24Z		
918890578	07fd0d79-4883-435f-bba1-58fef110cd13	86010	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	US	Chelan County, Lake Chelan, 0.5 mile up Coyote Creek	b542788f-0dc2-4a2b-b652-fceced449591									1964-07-10T01:00Z	10	7	1964	5274964	5274964	PRESERVED_SPECIMEN	University of British Columbia	UBC	V167587	130-138	F.A. Lang	CC0_1_0	University of British Columbia	F.A. Lang	TOPOTYPE		2017-08-30T23:24Z	STILLIMAGE	IDENTIFIED_DATE_UNLIKELY
918890570	07fd0d79-4883-435f-bba1-58fef110cd13	86016	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	CA	ca. 10 miles south of clearwater, n. Thompson River	b542788f-0dc2-4a2b-b652-fceced449591									1963-10-13T01:00Z	13	10	1963	5274964	5274964	PRESERVED_SPECIMEN	University of British Columbia	UBC	V167593	111	F.A. Lang 1965	CC0_1_0	University of British Columbia	F.A. Lang			2017-08-30T23:24Z		
918890567	07fd0d79-4883-435f-bba1-58fef110cd13	86012	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	US	Chelan County, Lake Chelan, 500 ft. up Coyote Creek	b542788f-0dc2-4a2b-b652-fceced449591									1964-06-09T01:00Z	9	6	1964	5274964	5274964	PRESERVED_SPECIMEN	University of British Columbia	UBC	V167588	130 (1-5)	F.A. Lang	CC0_1_0	University of British Columbia	F.A. Lang	TOPOTYPE		2017-08-30T23:24Z	STILLIMAGE	IDENTIFIED_DATE_UNLIKELY
918890561	07fd0d79-4883-435f-bba1-58fef110cd13	86011	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	US	1 mile up coyote creek, lake Chelan, Chelan County	b542788f-0dc2-4a2b-b652-fceced449591									1964-07-10T01:00Z	10	7	1964	5274964	5274964	PRESERVED_SPECIMEN	University of British Columbia	UBC	V167586	138	F.A. Lang 1965	CC0_1_0	University of British Columbia	F.A. Lang			2017-08-30T23:24Z		
918864469	07fd0d79-4883-435f-bba1-58fef110cd13	59617	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	CA	above eagle bay, west Vancouver	b542788f-0dc2-4a2b-b652-fceced449591									1977-10-20T01:00Z	20	10	1977	5274964	5274964	PRESERVED_SPECIMEN	University of British Columbia	UBC	V201552	s.n.		CC0_1_0	University of British Columbia	Kevin Wilf Nicholls			2017-08-30T23:24Z		COORDINATE_INVALID
918861306	07fd0d79-4883-435f-bba1-58fef110cd13	56244	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	CA	Vancouver Island, Comox-Strathcona Regional District, Forbidden Plateau, Moat Lake	b542788f-0dc2-4a2b-b652-fceced449591	49.683333	-125.4							1961-08-07T01:00Z	7	8	1961	5274964	5274964	PRESERVED_SPECIMEN	University of British Columbia	UBC	V178734	32260		CC0_1_0	University of British Columbia	James A. Calder; K.T. MacKay			2017-08-30T23:24Z		GEODETIC_DATUM_ASSUMED_WGS84
918856165	07fd0d79-4883-435f-bba1-58fef110cd13	51033	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	CA	North Okanagan Regional District, Vernon area	b542788f-0dc2-4a2b-b652-fceced449591	50.316667	-119.25							1976-06-01T01:00Z		6	1976	5274964	5274964	PRESERVED_SPECIMEN	University of British Columbia	UBC	V168614	s.n.		CC0_1_0	University of British Columbia	Gordon Wright			2017-08-30T23:23Z		GEODETIC_DATUM_ASSUMED_WGS84
918852964	07fd0d79-4883-435f-bba1-58fef110cd13	47743	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	CA	rock cliff along road east of alta lk.	b542788f-0dc2-4a2b-b652-fceced449591									1964-11-06T01:00Z	6	11	1964	5274964	5274964	PRESERVED_SPECIMEN	University of British Columbia	UBC	V180509	212		CC0_1_0	University of British Columbia	F.A. Lang			2017-08-30T23:23Z		
883381528	2429287b-ef65-4cfd-afcc-11cc3ba95cca	urn:catalog:ALTA-VP:99471	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	US	Lee Valley	03cb9700-6cee-11d8-922d-b8a03c50a862	37.30892999909016	-113.082671	948.0						1989-05-24T02:00Z	24	5	1989	5274964	5274964	PRESERVED_SPECIMEN	University of Alberta Museums	ALTA-VP	99471	18456		CC0_1_0	University of Alberta Museums	Higgins, Larry C.			2017-11-11T03:42Z		COORDINATE_REPROJECTED
883381491	2429287b-ef65-4cfd-afcc-11cc3ba95cca	urn:catalog:ALTA-VP:38055	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	CA		03cb9700-6cee-11d8-922d-b8a03c50a862									1970-08-05T01:00Z	5	8	1970	5274964	5274964	PRESERVED_SPECIMEN	University of Alberta Museums	ALTA-VP	38055	04847	Packer, John G.	CC0_1_0	University of Alberta Museums	Armstrong, G. | Nagy, J.			2017-11-11T03:42Z		
883380981	2429287b-ef65-4cfd-afcc-11cc3ba95cca	urn:catalog:ALTA-VP:114067	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	CA	Hope	03cb9700-6cee-11d8-922d-b8a03c50a862	49.384	-121.44	2950.0						1964-06-27T01:00Z	27	6	1964	5274964	5274964	PRESERVED_SPECIMEN	University of Alberta Museums	ALTA-VP	114067	15187	Packer, John G.	CC0_1_0	University of Alberta Museums	Scoggan, Homer J.			2017-11-11T03:42Z		
883370249	2429287b-ef65-4cfd-afcc-11cc3ba95cca	urn:catalog:ALTA-VP:166	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	CA		03cb9700-6cee-11d8-922d-b8a03c50a862									1939-09-07T01:00Z	7	9	1939	5274964	5274964	PRESERVED_SPECIMEN	University of Alberta Museums	ALTA-VP	166	00625	Packer, John G.	CC0_1_0	University of Alberta Museums	Survey, S. S.			2017-11-11T03:42Z		
883370202	2429287b-ef65-4cfd-afcc-11cc3ba95cca	urn:catalog:ALTA-VP:21706	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	CA		03cb9700-6cee-11d8-922d-b8a03c50a862	49.066667	-113.95	2368.0						1965-08-20T01:00Z	20	8	1965	5274964	5274964	PRESERVED_SPECIMEN	University of Alberta Museums	ALTA-VP	21706		Packer, John G.	CC0_1_0	University of Alberta Museums	Stringer, P. W.			2017-11-11T03:42Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID
883370185	2429287b-ef65-4cfd-afcc-11cc3ba95cca	urn:catalog:ALTA-VP:41406	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	CA	Cameron Creek	03cb9700-6cee-11d8-922d-b8a03c50a862									1965-08-20T01:00Z	20	8	1965	5274964	5274964	PRESERVED_SPECIMEN	University of Alberta Museums	ALTA-VP	41406		Packer, John G.	CC0_1_0	University of Alberta Museums	Stringer, P. W.			2017-11-11T03:42Z		
883370174	2429287b-ef65-4cfd-afcc-11cc3ba95cca	urn:catalog:ALTA-VP:32716	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	CA	Gray Creek	03cb9700-6cee-11d8-922d-b8a03c50a862									1944-07-03T02:00Z	3	7	1944	5274964	5274964	PRESERVED_SPECIMEN	University of Alberta Museums	ALTA-VP	32716	08363	Packer, John G.	CC0_1_0	University of Alberta Museums	McCalla, William C.			2017-11-11T03:42Z		
883370149	2429287b-ef65-4cfd-afcc-11cc3ba95cca	urn:catalog:ALTA-VP:32711	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	US	Mill Valley	03cb9700-6cee-11d8-922d-b8a03c50a862									1925-01-28T01:00Z	28	1	1925	5274964	5274964	PRESERVED_SPECIMEN	University of Alberta Museums	ALTA-VP	32711	03149	Packer, John G.	CC0_1_0	University of Alberta Museums	McCalla, William C.			2017-11-11T03:42Z		
883370141	2429287b-ef65-4cfd-afcc-11cc3ba95cca	urn:catalog:ALTA-VP:32714	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	US		03cb9700-6cee-11d8-922d-b8a03c50a862									1938-08-11T01:00Z	11	8	1938	5274964	5274964	PRESERVED_SPECIMEN	University of Alberta Museums	ALTA-VP	32714	05154	Packer, John G.	CC0_1_0	University of Alberta Museums	McCalla, William C.			2017-11-11T03:42Z		
883370137	2429287b-ef65-4cfd-afcc-11cc3ba95cca	urn:catalog:ALTA-VP:32715	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	CA	Nelson	03cb9700-6cee-11d8-922d-b8a03c50a862									1944-04-18T02:00Z	18	4	1944	5274964	5274964	PRESERVED_SPECIMEN	University of Alberta Museums	ALTA-VP	32715	08084	Packer, John G.	CC0_1_0	University of Alberta Museums	McCalla, William C.			2017-11-11T03:42Z		
883370117	2429287b-ef65-4cfd-afcc-11cc3ba95cca	urn:catalog:ALTA-VP:53490	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	US	Stehekin	03cb9700-6cee-11d8-922d-b8a03c50a862									1969-06-19T01:00Z	19	6	1969	5274964	5274964	PRESERVED_SPECIMEN	University of Alberta Museums	ALTA-VP	53490	01249	Packer, John G.	CC0_1_0	University of Alberta Museums	Douglas, G. W. | Lowery, R.			2017-11-11T03:42Z		
883367019	2429287b-ef65-4cfd-afcc-11cc3ba95cca	urn:catalog:ALTA-VP:110390	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	CA	Bertha Lake	03cb9700-6cee-11d8-922d-b8a03c50a862	49.016667	-113.966667	2368.0						2002-09-14T02:00Z	14	9	2002	5274964	5274964	PRESERVED_SPECIMEN	University of Alberta Museums	ALTA-VP	110390	14-09-02-2		CC0_1_0	University of Alberta Museums	Rai, H. S. | Zgurski, J. M.			2017-11-11T03:43Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID
866334120	e4246e96-58c0-4241-8e3d-e3ec33538a35	MACN:BA-Pa:54	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	US		2e4af590-37d0-11d9-8439-b8a03c50a862													5274964	5274964	PRESERVED_SPECIMEN	MACN	BA Pa	54			CC_BY_4_0					2017-11-13T18:53Z		
856898121	c5da77b7-7423-49a4-a379-f423ea0f07b8	11874.0000	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	CA	UBC Botanical Garden	b542788f-0dc2-4a2b-b652-fceced449591	49.25408	-123.25081	800.0										5274964	5274964	LIVING_SPECIMEN	University of British Columbia	UBCBG	11874.0000	AAR.75508		CC0_1_0	University of British Columbia				2017-02-19T14:41Z		
735580955	dfcb0ee8-614f-11e2-897a-00145eb45e9a		Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon			021121c0-f040-11d8-b22f-b8a03c50a862													5274964	5274964	LIVING_SPECIMEN	NGOET	New Botanical Garden Goettingen	382917			CC_BY_4_0					2017-02-19T14:41Z		TAXON_MATCH_FUZZY
727318904	861e6afe-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium	columbianum	VARIETY	Polypodium vulgare var. columbianum Gilbert	CA	Arrow Lake	485ff490-e3b7-11db-9acc-b8a03c50a862									1899-09-10T01:00Z	10	9	1899	5274965	5274964	PRESERVED_SPECIMEN	Harvard University	GH	barcode-00021917			CC_BY_NC_4_0	President and Fellows of Harvard College	A. J. Hill	SYNTYPE		2017-02-19T14:42Z	STILLIMAGE	
727317009	861e6afe-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium	columbianum	VARIETY	Polypodium vulgare var. columbianum Gilbert	CA	Rocky Mountains, near O'Kanagan Lake	485ff490-e3b7-11db-9acc-b8a03c50a862									1899-09-01T01:00Z		9	1899	5274965	5274964	PRESERVED_SPECIMEN	Harvard University	GH	barcode-00021926			CC_BY_NC_4_0	President and Fellows of Harvard College	B. D. Gilbert	SYNTYPE		2017-02-19T14:42Z	STILLIMAGE	
574707349	7adf20e0-c955-11de-95c0-b8a03c50a862	http://data.rbge.org.uk/living/20080683	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	US		98e934b0-5f31-11de-b67e-b8a03c50a862													5274964	5274964	LIVING_SPECIMEN	E	E	20080683			CC_BY_NC_4_0					2017-10-06T15:29Z		
465770754	e8a25a42-f125-476c-8554-3ec21cd51a84	9298	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	CA	Forbidden Plateau	6491ad8c-8e49-4bd4-a089-0ddb3bbe0890	49.683333	-125.31667							1961-07-08T01:00Z	8	7	1961	5274964	5274964	PRESERVED_SPECIMEN	Acadia University	ACAD	ECS008206	32260	Cody, Wj	CC0_1_0	Acadia University	Calder, JA; MacKay, KT			2017-02-19T14:41Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;COORDINATE_ROUNDED
442291161	84aa5ee4-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	US	Columbia River Gorge; Eagle Creek Trail; first large cliff along trail.	ac5e8480-3714-11da-bc2e-b8a03c50a862	45.6418	-121.9118	804.67		60.0	0.0			1979-06-07T01:00Z	7	6	1979	5274964	5274964	PRESERVED_SPECIMEN	OSC	OSC	OSC230886		Wagner, D.	CC0_1_0		D.H. Wagner			2017-02-19T14:41Z		GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_UNLIKELY
442291152	84aa5ee4-f762-11e1-a439-00145eb45e9a		Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium hesperium		SPECIES	Polypodium hesperium Maxon	US	Horse Rock Ridge, head of Shotgun Creek.	ac5e8480-3714-11da-bc2e-b8a03c50a862	44.2949	-122.8742	804.67		975.0	0.0			1977-06-14T01:00Z	14	6	1977	5274964	5274964	PRESERVED_SPECIMEN	OSC	OSC	OSC223997		Wagner, C.	CC0_1_0		David H. Wagner			2017-02-19T14:41Z		GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_UNLIKELY
