gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
1699362081	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/5051696	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium californicum		SPECIES	Polypodium californicum Kaulf.	US		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.096047	-118.729508							2017-01-30T18:32Z	30	1	2017	5274962	5274962	HUMAN_OBSERVATION	iNaturalist	Observations	5051696			CC_BY_NC_4_0	Stephanie Calloway	Stephanie Calloway			2017-11-06T21:33Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1677307858	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/8425974	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium californicum		SPECIES	Polypodium californicum Kaulf.	MX		28eb1a3f-1c15-4a95-931a-4af90ecb574d	19.000249	-98.107932	31.0						2015-09-01T13:25Z	1	9	2015	5274962	5274962	HUMAN_OBSERVATION	iNaturalist	Observations	8425974			CC_BY_NC_4_0	luisfuentes	luisfuentes			2017-11-02T02:34Z	STILLIMAGE	GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1676217834	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?SBBG132076&related=yes	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium californicum		SPECIES	Polypodium californicum Kaulf.	US	Middle Ranch Cyn, just downstream from cement dam	fb702600-a84e-11de-978d-b8a03c50a862									1991-04-25T02:00Z	25	4	1991	5274962	5274962	PRESERVED_SPECIMEN	SBBG	VascularPlants	SBBG132076	SCI 215		CC_BY_NC_4_0		S. A. Junak, B. Collins			2017-10-29T02:10Z		
1676214689	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	fe14f2f9-0918-44c7-882f-532fec665275	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium californicum		SPECIES	Polypodium californicum Kaulf.	US	Southern foothills of San Luis Range. Wild Cherry Ranch W of Avila Beach. Survey area 10	fb702600-a84e-11de-978d-b8a03c50a862	35.186791	-120.76844											5274962	5274962	PRESERVED_SPECIMEN	OBI	VascularPlants	OBI83651	33846		CC_BY_NC_4_0		David J. Keil, Travis Barrett			2017-10-29T02:06Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
1676214496	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	fcad9d15-6db6-483c-a875-05dd87dfdec5	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium californicum		SPECIES	Polypodium californicum Kaulf.	US	San Gabriel Mountains: Little Santa Anita Canyon, First Water, 1.7 miles up canyon from Mt. Wilson Trailhead, north of Sierra Madre.	fb702600-a84e-11de-978d-b8a03c50a862	34.18333	-118.04639							2011-11-03T01:00Z	3	11	2011	5274962	5274962	PRESERVED_SPECIMEN	RSA	VascularPlants	RSA855663	15985		CC_BY_NC_4_0		R. G. Swinney			2017-10-29T02:06Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID
1676214353	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	fb7d7926-7cdf-44ed-a331-8a9ecceea1c3	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium californicum		SPECIES	Polypodium californicum Kaulf.	US	growing in moist soil on steep road cut in Foothill Woodland ca. 2.5 mi from the Farm Center Farm Center - Robinson Canyon, Carmel Valley	fb702600-a84e-11de-978d-b8a03c50a862													5274962	5274962	PRESERVED_SPECIMEN	UCSC	VascularPlants	UCSC960	310		CC_BY_NC_4_0		D. J. Norman			2017-10-29T02:06Z		RECORDED_DATE_INVALID
1676214095	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	f99b0756-a7e8-40b8-8643-c58ff1f99082	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium californicum	kaulfussii	VARIETY	Polypodium californicum var. kaulfussii D. C. Eat.	US	Southern Monterey county. growing on rocky cliffside in Coastal Sage Scrub at Rockland Landing Rockland Landing - Rockland Landing	fb702600-a84e-11de-978d-b8a03c50a862													7821703	5274962	PRESERVED_SPECIMEN	UCSC	VascularPlants	UCSC961	11		CC_BY_NC_4_0		Unknown			2017-10-29T02:05Z		RECORDED_DATE_INVALID
1676213732	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	f68cd3fa-4d99-48a0-837c-e880180faf81	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium californicum		SPECIES	Polypodium californicum Kaulf.	US	Ft. Ord National Monument (Region I9, top of Wildcat Ridge)	fb702600-a84e-11de-978d-b8a03c50a862													5274962	5274962	PRESERVED_SPECIMEN	UCSC	VascularPlants	UCSC9498	743		CC_BY_NC_4_0		Unknown			2017-10-29T02:05Z		RECORDED_DATE_INVALID
1676213529	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	f501587b-77dc-4784-a563-83663d20b0b5	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium californicum		SPECIES	Polypodium californicum Kaulf.	US	Eureka Canyon Eureka Canyon	fb702600-a84e-11de-978d-b8a03c50a862	37.03049094075865	-121.81976289025235	4550.0										5274962	5274962	PRESERVED_SPECIMEN	UCSC	VascularPlants	UCSC3936	s.n.		CC_BY_NC_4_0		Jerry Totten			2017-10-29T02:05Z		RECORDED_DATE_INVALID;COORDINATE_REPROJECTED
1676213330	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	f3760eb4-97f3-4d99-8303-8452c10ca946	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium californicum		SPECIES	Polypodium californicum Kaulf.	US	Ano Nuevo State Park	fb702600-a84e-11de-978d-b8a03c50a862													5274962	5274962	PRESERVED_SPECIMEN	UCSC	VascularPlants	UCSC7770	s.n.		CC_BY_NC_4_0		Becky Hendricks, Shayne Coppedge			2017-10-29T02:05Z		RECORDED_DATE_INVALID
1676211389	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	e3b07ba2-dbc1-4ca3-855a-0f46f6ccadff	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium californicum		SPECIES	Polypodium californicum Kaulf.	US	Colby Canyon, San Gabriel Mts, Mt Lowe -	fb702600-a84e-11de-978d-b8a03c50a862													5274962	5274962	PRESERVED_SPECIMEN	UCSC	VascularPlants	UCSC1089	453		CC_BY_NC_4_0		Peter Kamb			2017-10-29T02:04Z		RECORDED_DATE_INVALID
1676210570	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	dd033a3b-f61a-4b9c-9708-61e31b5adf66	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium californicum		SPECIES	Polypodium californicum Kaulf.	US	Confluence of Big Creek and Boyer Creek, Swanton	fb702600-a84e-11de-978d-b8a03c50a862	37.09442	-122.20659	118.0										5274962	5274962	PRESERVED_SPECIMEN	UCSC	VascularPlants	UCSC7153	s.n.		CC_BY_NC_4_0		Randall Morgan			2017-10-29T02:04Z		RECORDED_DATE_INVALID
1676209019	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	d0a7645b-998d-4a31-9cf0-4d30eb4a63fa	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium californicum		SPECIES	Polypodium californicum Kaulf.	US	confluence of West Fork San Gabriel River and Glen Canyon, at Glen Cyn. Campground & to 200 m up Glen Cyn.	fb702600-a84e-11de-978d-b8a03c50a862	34.24	-117.95278							2011-11-01T01:00Z	1	11	2011	5274962	5274962	PRESERVED_SPECIMEN	RSA	VascularPlants	RSA845874	15936		CC_BY_NC_4_0		R. G. Swinney			2017-10-29T02:04Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID
1676208719	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	ce438407-f331-423a-af7c-b5ad6df69c1d	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium californicum		SPECIES	Polypodium californicum Kaulf.	US	Fort Ord Plant Region: N7; Near Engineer Canyon Rd. jct. with Old Reservation Rd	fb702600-a84e-11de-978d-b8a03c50a862									2008-02-05T01:00Z	5	2	2008	5274962	5274962	PRESERVED_SPECIMEN	UCSC	VascularPlants	UCSC11088	14		CC_BY_NC_4_0		D. Styer, P. Smith			2017-10-29T02:04Z		
1676208387	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	cb9b022c-495a-48e5-94d7-da6ba3234bbd	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium californicum		SPECIES	Polypodium californicum Kaulf.	US	The Forest of Nisene Marks, Aptos, California. 150ft. from roads end near trail head in the lower central portion of Hinkley Basin. in the lower central portion of Hinkley Basin. - The Forest of Nisene Marks, Aptos, California.	fb702600-a84e-11de-978d-b8a03c50a862	37.06346	-121.91425	539.0										5274962	5274962	PRESERVED_SPECIMEN	UCSC	VascularPlants	UCSC3296	16		CC_BY_NC_4_0		Unknown			2017-10-29T02:03Z		RECORDED_DATE_INVALID
1676207479	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	c42ebb1e-d05e-441d-a214-8b899154da59	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium californicum		SPECIES	Polypodium californicum Kaulf.	US	Santa Cruz, Upper Campus, University of California, Santa Cruz	fb702600-a84e-11de-978d-b8a03c50a862	37.002222	-122.061944											5274962	5274962	PRESERVED_SPECIMEN	UCSC	VascularPlants	UCSC8128	s.n.		CC_BY_NC_4_0		Megan Bontrager			2017-10-29T02:03Z		RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID
1676207456	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	c3edff2a-111e-49b0-80ee-c2fdcd9f910b	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium californicum		SPECIES	Polypodium californicum Kaulf.	US	Glendora, north of Mull Canyon debris basin	fb702600-a84e-11de-978d-b8a03c50a862	34.14528	-117.82417							2011-03-17T01:00Z	17	3	2011	5274962	5274962	PRESERVED_SPECIMEN	RSA	VascularPlants	RSA845881	14127		CC_BY_NC_4_0		R. G. Swinney			2017-10-29T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID
1676204826	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	aef0df8e-1fff-4867-ad87-c24de0404e90	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium californicum		SPECIES	Polypodium californicum Kaulf.	US	Fall Creek State Park, found on shaded hillside, growing on a redwood stump. Above tributary of South Fall Creek. Fall Creek State Park	fb702600-a84e-11de-978d-b8a03c50a862	37.05888	-122.10282	920.0										5274962	5274962	PRESERVED_SPECIMEN	UCSC	VascularPlants	UCSC3294	s.n.		CC_BY_NC_4_0		Unknown			2017-10-29T02:02Z		RECORDED_DATE_INVALID
1676204184	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	a9e467e7-c39a-467a-b2bd-0dffea76dff2	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium californicum		SPECIES	Polypodium californicum Kaulf.	US	mouth of Keril Canyon, tributary from east of Big Dalton Cyn., just below Big Dalton Cyn. Dam	fb702600-a84e-11de-978d-b8a03c50a862	34.16889	-117.80861							2011-03-22T01:00Z	22	3	2011	5274962	5274962	PRESERVED_SPECIMEN	RSA	VascularPlants	RSA845127	14195		CC_BY_NC_4_0		R. G. Swinney			2017-10-29T02:02Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID
1676200251	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	89b43463-21d6-4eef-9dd4-0f732b82f9f5	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium californicum		SPECIES	Polypodium californicum Kaulf.	US	Vicinity of mouth of San Carpoforo Creek west of Highway 1, on cliff above beach south of creek mouth and lagoon	fb702600-a84e-11de-978d-b8a03c50a862	35.763776	-121.324018							2016-05-21T02:00Z	21	5	2016	5274962	5274962	PRESERVED_SPECIMEN	OBI	VascularPlants	OBI83612	34228		CC_BY_NC_4_0		David J. Keil			2017-10-29T02:00Z		GEODETIC_DATUM_ASSUMED_WGS84
1676200032	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	87ff2ebf-26f8-407f-bb57-05f60a028748	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium californicum		SPECIES	Polypodium californicum Kaulf.	US	Fall Creek State Park, found on shaded hillside, growing on a redwood stump. Above tributary of South Fall Creek. Fall Creek State Park	fb702600-a84e-11de-978d-b8a03c50a862	37.05888	-122.10282	920.0										5274962	5274962	PRESERVED_SPECIMEN	UCSC	VascularPlants	UCSC3292	50		CC_BY_NC_4_0		Unknown			2017-10-29T02:00Z		RECORDED_DATE_INVALID
1676198774	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	7de10061-fd18-4f9b-8034-c886ea9e0729	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium californicum		SPECIES	Polypodium californicum Kaulf.	US	The Forest of Nisene Marks, Aptos, California. 150ft. from roads end near trail head in the lower central portion of Hinkley Basin. in the lower central portion of Hinkley Basin. - The Forest of Nisene Marks, Aptos, California.	fb702600-a84e-11de-978d-b8a03c50a862	37.06346	-121.91425	539.0										5274962	5274962	PRESERVED_SPECIMEN	UCSC	VascularPlants	UCSC3295	11		CC_BY_NC_4_0		Unknown			2017-10-29T02:00Z		RECORDED_DATE_INVALID
1676198132	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	7890bd4e-044c-4e37-ab01-5a52158f5e6c	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium californicum		SPECIES	Polypodium californicum Kaulf.	US	Big Creek Fall	fb702600-a84e-11de-978d-b8a03c50a862	37.08299	-122.21815	68.0										5274962	5274962	PRESERVED_SPECIMEN	UCSC	VascularPlants	UCSC4632	6		CC_BY_NC_4_0		Randall Morgan			2017-10-29T02:00Z		RECORDED_DATE_INVALID
1676197194	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	70e778eb-5caf-4c3e-a8ec-34ba890b4e7c	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium californicum		SPECIES	Polypodium californicum Kaulf.	US	San Gabriel Mts.: San Dimas Experimental Forest, West Fork San Dimas Canyon, 0.1 to 0.6 mile upstream from confluence with San Dimas Canyon.	fb702600-a84e-11de-978d-b8a03c50a862	34.168611	-117.772222							2011-03-26T01:00Z	26	3	2011	5274962	5274962	PRESERVED_SPECIMEN	RSA	VascularPlants	RSA847068	14218		CC_BY_NC_4_0		Richard G. Swinney		MANAGED	2017-10-29T01:59Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID
1676197011	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	6f703d65-45da-4187-ade7-13c78d589dad	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium californicum		SPECIES	Polypodium californicum Kaulf.	US	Filmore, Head of Little Sespe Creek, north of Filmore Little Sespe Creek	fb702600-a84e-11de-978d-b8a03c50a862													5274962	5274962	PRESERVED_SPECIMEN	UCSC	VascularPlants	UCSC1086	914		CC_BY_NC_4_0		Peter Kamb			2017-10-29T01:59Z		RECORDED_DATE_INVALID
1676196221	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	6901aa9f-a70c-4f61-a91b-ad3fe6c81610	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium californicum		SPECIES	Polypodium californicum Kaulf.	US	Placerita Canyon Natural Area, Botany Trail Loop, from Nature Center to the NE in a ravine and along ridgetop to its south, parallel and to the south of Placerita Canyon Rd.	fb702600-a84e-11de-978d-b8a03c50a862	34.37917	-118.46639	1000.0						2010-06-04T02:00Z	4	6	2010	5274962	5274962	PRESERVED_SPECIMEN	RSA	VascularPlants	RSA839638	13048		CC_BY_NC_4_0		R. G. Swinney			2017-10-29T01:59Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID
1676195839	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	660338b5-0f65-4a28-97a5-d2731ee7718f	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium californicum		SPECIES	Polypodium californicum Kaulf.	US	Moist shaded road cut. Rincon Trail. Henry Cowell Redwoods State Park	fb702600-a84e-11de-978d-b8a03c50a862	37.02472	-122.05544	544.0										5274962	5274962	PRESERVED_SPECIMEN	UCSC	VascularPlants	UCSC3297	s.n.		CC_BY_NC_4_0		Charisse Bickford			2017-10-29T01:59Z		RECORDED_DATE_INVALID
1676193955	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	56ec86b9-ae52-4219-85de-4d4171a264c7	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium californicum		SPECIES	Polypodium californicum Kaulf.	US	Santa Cruz, Henry Cowell Redwoods State Park	fb702600-a84e-11de-978d-b8a03c50a862	37.03618	-122.06187	103.0										5274962	5274962	PRESERVED_SPECIMEN	UCSC	VascularPlants	UCSC5713	s.n.		CC_BY_NC_4_0		Unknown			2017-10-29T01:58Z		RECORDED_DATE_INVALID
1676192297	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	49ce8718-e9fb-47be-bb8c-672965c2a6bb	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium californicum		SPECIES	Polypodium californicum Kaulf.	US	Camp Pendleton: northwestern portion of Base; Alpha Two Training Area; San Onofre Creek riparian area east of I-5 and just south of Basilone Road, on the northern end of the San Onofre Mountains.	fb702600-a84e-11de-978d-b8a03c50a862	33.3878	-117.5442							2016-04-06T02:00Z	6	4	2016	5274962	5274962	PRESERVED_SPECIMEN	RSA	VascularPlants	RSA854696	31352		CC_BY_NC_4_0		Jon P. Rebman, W. Schmidtmann, M. Mulligan, G. Kenney			2017-10-29T01:57Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID
1676188219	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	28d67d5d-ce3b-456b-98e1-1720aefec566	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium californicum		SPECIES	Polypodium californicum Kaulf.	US	Found in Rat Creek Canyon. Rat Creek Canyon. - Landels-Hill Big Creek Reserve, Santa Lucia Mountains	fb702600-a84e-11de-978d-b8a03c50a862													5274962	5274962	PRESERVED_SPECIMEN	UCSC	VascularPlants	UCSC1551	s.n.		CC_BY_NC_4_0		Unknown			2017-10-29T01:56Z		RECORDED_DATE_INVALID
1676185941	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	1653752c-ff40-479c-8901-0c4875cf0408	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium californicum		SPECIES	Polypodium californicum Kaulf.	US	Rocky cliff edge off Trail 76 near Merrill Farm Boundary; Fort Ord Region M7	fb702600-a84e-11de-978d-b8a03c50a862													5274962	5274962	PRESERVED_SPECIMEN	UCSC	VascularPlants	UCSC9664	132		CC_BY_NC_4_0		D. Styer			2017-10-29T01:55Z		RECORDED_DATE_INVALID
1676185147	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	0ffb8e48-ae9b-4216-abcb-85c12e32e940	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium californicum		SPECIES	Polypodium californicum Kaulf.	US	Ravine by coast 2 miles past Scott Creek	fb702600-a84e-11de-978d-b8a03c50a862	37.06432	-122.25225	107.0										5274962	5274962	PRESERVED_SPECIMEN	UCSC	VascularPlants	UCSC5282	s.n.		CC_BY_NC_4_0		Randall Morgan			2017-10-29T01:55Z		RECORDED_DATE_INVALID
1676185110	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	0fb1563a-30a4-4da8-9b4c-4a45f033b51a	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium californicum		SPECIES	Polypodium californicum Kaulf.	US	San Gabriel Mountains: West Fork San Gabriel River, c. 300 meters east (downstream) of entrance gate to Cogswell Dam, between FS Rd 2N25 and the stream.	fb702600-a84e-11de-978d-b8a03c50a862	34.243611	-117.955556	100.0						2011-10-27T02:00Z	27	10	2011	5274962	5274962	PRESERVED_SPECIMEN	RSA	VascularPlants	RSA846120	15897		CC_BY_NC_4_0		R. G. Swinney			2017-10-29T01:55Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID
1676183388	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	01735f9c-f3a3-41ca-93f7-062ef6d006b8	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium californicum		SPECIES	Polypodium californicum Kaulf.	US	San Luis Obispo, Poly Canyon Yucca Trail	fb702600-a84e-11de-978d-b8a03c50a862	35.313056	-120.651944											5274962	5274962	PRESERVED_SPECIMEN	OBI	VascularPlants	OBI83570	2		CC_BY_NC_4_0		Kelsey Russell			2017-10-29T01:54Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID
1663234465	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?YM-YOSE59258&related=yes	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium californicum	kaulfussii	VARIETY	Polypodium vulgare var. kaulfussii (D. C. Eat.) Fern.	US	EAST OF BASE. LOWER YOSEMITE FALLS.	fb702600-a84e-11de-978d-b8a03c50a862									1958-07-10T01:00Z	10	7	1958	6818741	5274962	PRESERVED_SPECIMEN	YM-YOSE	VascularPlants	YM-YOSE59258	6242		CC_BY_NC_4_0		Robert J. Rodin			2017-10-05T12:21Z		
1663234413	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?YM-YOSE59256&related=yes	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium californicum	kaulfussii	VARIETY	Polypodium vulgare var. kaulfussii (D. C. Eat.) Fern.	US	ON CLIFF BELOW LAGRANGE DAM. STANISLAUS COUNTY.	fb702600-a84e-11de-978d-b8a03c50a862									1958-07-15T01:00Z	15	7	1958	6818741	5274962	PRESERVED_SPECIMEN	YM-YOSE	VascularPlants	YM-YOSE59256	6261		CC_BY_NC_4_0		Robert J. Rodin			2017-10-05T12:21Z		
1663234388	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?YM-YOSE59257&related=yes	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium californicum	kaulfussii	VARIETY	Polypodium vulgare var. kaulfussii (D. C. Eat.) Fern.	US	BASE OF CASCADE FALLS.	fb702600-a84e-11de-978d-b8a03c50a862									1958-07-19T01:00Z	19	7	1958	6818741	5274962	PRESERVED_SPECIMEN	YM-YOSE	VascularPlants	YM-YOSE59257	6260		CC_BY_NC_4_0		Robert J. Rodin			2017-10-05T12:21Z		
1663226309	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCR99868&related=yes	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium californicum		SPECIES	Polypodium californicum Kaulf.	US	Santa Ana Mountains, above Modjeska Canyon; proposed water tank site	fb702600-a84e-11de-978d-b8a03c50a862	33.70833	-117.61667							1996-12-20T01:00Z	20	12	1996	5274962	5274962	PRESERVED_SPECIMEN	UCR	VascularPlants	UCR99868	4629		CC_BY_NC_4_0		Scott D. White			2017-10-29T02:15Z		COORDINATE_UNCERTAINTY_METERS_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID
1663224738	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCR97765&related=yes	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium californicum		SPECIES	Polypodium californicum Kaulf.	US	San Bernardino Valley, Shandin Hills	fb702600-a84e-11de-978d-b8a03c50a862	34.15833	-117.31667							1997-03-04T01:00Z	4	3	1997	5274962	5274962	PRESERVED_SPECIMEN	UCR	VascularPlants	UCR97765	s.n.		CC_BY_NC_4_0		C. Pierce, G. Pratt			2017-10-29T02:15Z		COORDINATE_UNCERTAINTY_METERS_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID
1663224276	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCR97088&related=yes	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium californicum		SPECIES	Polypodium californicum Kaulf.	US	San Bernardino Mtns, Lower slopes north of San Bernardino, City Creek watershed near City Creek Truck Trail crossing at unnamed tributary draining W portion of Mud Flat.	fb702600-a84e-11de-978d-b8a03c50a862	34.2	-117.2							1997-04-12T02:00Z	12	4	1997	5274962	5274962	PRESERVED_SPECIMEN	UCR	VascularPlants	UCR97088	4949		CC_BY_NC_4_0		Scott D. White, Rob Johnson			2017-10-29T02:15Z		COORDINATE_UNCERTAINTY_METERS_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID
1663224080	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCR96808&related=yes	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium californicum		SPECIES	Polypodium californicum Kaulf.	US	Box Springs Mountains, E side of the range in Pigeon Pass area, above W end of Quail Call Drive, in canyon just west of section line.	fb702600-a84e-11de-978d-b8a03c50a862	33.98222	-117.28222							1997-03-02T01:00Z	2	3	1997	5274962	5274962	PRESERVED_SPECIMEN	UCR	VascularPlants	UCR96808	19763		CC_BY_NC_4_0		A. C. Sanders, O. F. Clarke & H. Forster			2017-10-29T02:15Z		COORDINATE_UNCERTAINTY_METERS_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID
