gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
1663073200	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCD95037&related=yes	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium calirhiza		SPECIES	Polypodium calirhiza S.A. Whitmore & A. R. Smith	US	UC Davis, Stebbins Cold Canyon Reserve. Near main trailhead.	fb702600-a84e-11de-978d-b8a03c50a862	38.500556	-122.0975							2003-04-13T02:00Z	13	4	2003	5274945	5274945	PRESERVED_SPECIMEN	UCD	VascularPlants	UCD95037	166		CC_BY_NC_4_0		Daphne K. Christopher, Hannah Stevens, Mark Bibbo			2017-10-29T02:13Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID
1663061335	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCD81813&related=yes	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium calirhiza		SPECIES	Polypodium calirhiza S.A. Whitmore & A. R. Smith	US	Property on the SE slope of Mt. St. Helena. 3860 Hwy 29.	fb702600-a84e-11de-978d-b8a03c50a862	38.6245739990797	-122.59842699999999	1000.0						2009-04-24T02:00Z	24	4	2009	5274945	5274945	PRESERVED_SPECIMEN	UCD	VascularPlants	UCD81813	5440		CC_BY_NC_4_0		Ellen Dean			2017-10-29T02:13Z		COORDINATE_REPROJECTED
1663061272	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCD81677&related=yes	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium calirhiza		SPECIES	Polypodium calirhiza S.A. Whitmore & A. R. Smith	US	Vicinity of Diamond Springs. NE of intersection of Hwy 49 and Black Rice Road.	fb702600-a84e-11de-978d-b8a03c50a862	38.7	-120.8							2009-06-12T02:00Z	12	6	2009	5274945	5274945	PRESERVED_SPECIMEN	UCD	VascularPlants	UCD81677	98		CC_BY_NC_4_0		Chuck Hughes			2017-10-29T02:13Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID
1663061089	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCD81186&related=yes	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium calirhiza		SPECIES	Polypodium calirhiza S.A. Whitmore & A. R. Smith	US	Stevens Trail near Colfax.	fb702600-a84e-11de-978d-b8a03c50a862	39.111233	-120.941817							2009-04-06T02:00Z	6	4	2009	5274945	5274945	PRESERVED_SPECIMEN	UCD	VascularPlants	UCD81186	s.n.		CC_BY_NC_4_0		William Haley			2017-10-29T02:13Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID
1663060634	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCD80677&related=yes	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium calirhiza		SPECIES	Polypodium calirhiza S.A. Whitmore & A. R. Smith	US	CDFG North Table Mountain Wildlife Area. This site is in a creek channel on Table Mountain. From the parking area, go south to Campbell Creek in Beatson Hollow, along old road approximately 3 miles west of Cherokee Rd.	fb702600-a84e-11de-978d-b8a03c50a862	39.58953499907325	-121.563333	6.0						2005-03-30T02:00Z	30	3	2005	5274945	5274945	PRESERVED_SPECIMEN	UCD	VascularPlants	UCD80677	0070		CC_BY_NC_4_0		CNPS SN Foothill Team			2017-10-29T02:13Z		COORDINATE_REPROJECTED
1663060573	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCD80676&related=yes	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium calirhiza		SPECIES	Polypodium calirhiza S.A. Whitmore & A. R. Smith	US	CDPR Folsom State Recreation Area, near east shore of Folsom Lake near a campground. On the lower reach of Folsom Creek, about 500 m from Folsom Lake at the time of the releve, immediately downstream of the footbridge over Folsom Creek. The footbridge is on \'The Oaks\' interpretive trail.	fb702600-a84e-11de-978d-b8a03c50a862	38.759818999078725	-121.10997400000001	12.0						2005-03-23T01:00Z	23	3	2005	5274945	5274945	PRESERVED_SPECIMEN	UCD	VascularPlants	UCD80676	0021		CC_BY_NC_4_0		CNPS SN Foothill Team			2017-10-29T02:13Z		COORDINATE_REPROJECTED
1663056342	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCD68059&related=yes	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium calirhiza		SPECIES	Polypodium calirhiza S.A. Whitmore & A. R. Smith	US	Pine Hill, 2 miles North on Ulenkap Road from Green Valley Road.	fb702600-a84e-11de-978d-b8a03c50a862									1975-05-06T01:00Z	6	5	1975	5274945	5274945	PRESERVED_SPECIMEN	UCD	VascularPlants	UCD68059	120		CC_BY_NC_4_0		C. H. Pinney			2017-10-29T02:13Z		
1663040104	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCD47762&related=yes	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium calirhiza		SPECIES	Polypodium calirhiza S.A. Whitmore & A. R. Smith	US	Yolo County, Mclaughlin UC Reserve, W side of Davis Creek Reservoir, along road that goes from Soda Springs to Rayhouse Rd. and ca. 1.0 airline mile WNW of UC Davis Aquatic Lab facility, Along S side of running stream where road travels east-west for a short distance, ca. 11 yds. From the N side of the road.	fb702600-a84e-11de-978d-b8a03c50a862	38.856389	-122.370833							2002-04-13T02:00Z	13	4	2002	5274945	5274945	PRESERVED_SPECIMEN	UCD	VascularPlants	UCD47762	7		CC_BY_NC_4_0		A. Laffin, S. Holck and A. Randall			2017-10-29T02:12Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID
1663040067	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCD47763&related=yes	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium calirhiza		SPECIES	Polypodium calirhiza S.A. Whitmore & A. R. Smith	US	Mclaughlin UC Reserve. W side of Davis Creek Reservoir, S of road that goes from Soda Spring area to Rayhouse Rd. Ca. 0.5 airline mile due N of Soda Springs and Ca. 1.0 airline mile WNW of UC Davis Aquatic Lab facility. Along edges of running stream and slopes to the north and south of stream on the W side of the road.	fb702600-a84e-11de-978d-b8a03c50a862	38.856389	-122.370833							2002-04-13T02:00Z	13	4	2002	5274945	5274945	PRESERVED_SPECIMEN	UCD	VascularPlants	UCD47763	18		CC_BY_NC_4_0		M. K. Voigt, E. Sweeney and M. Miller			2017-10-29T02:12Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID
1663040040	4fa894f4-b6c6-4ec0-b816-9bb03b3ca106	http://ucjeps.berkeley.edu/cgi-bin/new_detail.pl?UCD47764&related=yes	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Polypodium	Polypodium calirhiza		SPECIES	Polypodium calirhiza S.A. Whitmore & A. R. Smith	US	Yolo Co., Mclaughlin UC Reserve, W side of Davis Creek Reservoir, along road that goes from Soda Springs area to Rayhouse Rd. 0.5 airline mile due N of Soda Springs and 1.0 airline mile WNW of UC Davis Aquatic Lab facility.	fb702600-a84e-11de-978d-b8a03c50a862	38.856389	-122.371667							2002-04-13T02:00Z	13	4	2002	5274945	5274945	PRESERVED_SPECIMEN	UCD	VascularPlants	UCD47764	21		CC_BY_NC_4_0		Ryan Knox, E. McDermott and G. Walden			2017-10-29T02:12Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID
